Date,Open,High,Low,Close,Volume,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2020-10-30,10.61,10.68,9.85,10.13,19705500.0,10.75,10.85,10.95,0.83,0.54,0.885,1.12,0.48,0.15,-0.19,-0.95,20515700.0,30941700.0,53695900.0,10.672,10.407,10.121,-0.05940442501585202,0
2020-11-02,10.23,10.57,10.23,10.54,11677800.0,10.13,10.75,10.85,0.34,0.83,0.54,0.885,-0.31,0.48,0.15,-0.19,19705500.0,20515700.0,30941700.0,10.401,10.326,10.123,0.03967620993613904,1
2020-11-03,10.57,10.94,10.44,10.5,21652800.0,10.54,10.13,10.75,0.5,0.34,0.83,0.54,0.07,-0.31,0.48,0.15,11677800.0,19705500.0,20515700.0,10.47,10.389,10.19,-0.0038022823304811517,0
2020-11-04,10.82,10.92,10.55,10.72,15783400.0,10.5,10.54,10.13,0.37,0.5,0.34,0.83,0.1,0.07,-0.31,0.48,21652800.0,11677800.0,19705500.0,10.485,10.421,10.24,0.02073592338858177,1
2020-11-05,10.9,12.13,10.85,11.88,48560400.0,10.72,10.5,10.54,1.28,0.37,0.5,0.34,-0.98,0.1,0.07,-0.31,15783400.0,21652800.0,11677800.0,10.603,10.509,10.317,0.10274514301551338,1
2020-11-06,12.22,14.96,12.05,13.83,89977600.0,11.88,10.72,10.5,2.91,1.28,0.37,0.5,-1.61,-0.98,0.1,0.07,48560400.0,15783400.0,21652800.0,11.241,10.91,10.568,0.1519838165925399,1
2020-11-09,14.96,15.9,14.11,14.67,60099000.0,13.83,11.88,10.72,1.79,2.91,1.28,0.37,0.29,-1.61,-0.98,0.1,89977600.0,48560400.0,15783400.0,12.536,11.766,11.091,0.0589644571954557,1
2020-11-10,14.99,15.01,13.18,14.0,38078700.0,14.67,13.83,11.88,1.83,1.79,2.91,1.28,0.99,0.29,-1.61,-0.98,60099000.0,89977600.0,48560400.0,13.603,12.616,11.664,-0.04674726774030969,0
2020-11-11,14.57,15.97,14.4,15.96,47027900.0,14.0,14.67,13.83,1.57,1.83,1.79,2.91,-1.39,0.99,0.29,-1.61,38078700.0,60099000.0,89977600.0,13.801,13.022,12.038,0.13102826479656537,1
2020-11-12,16.66,17.06,14.41,14.58,97904000.0,15.96,14.0,14.67,2.65,1.57,1.83,1.79,2.08,-1.39,0.99,0.29,47027900.0,38078700.0,60099000.0,14.881,13.882,12.665,-0.0904348730640927,0
2020-11-13,14.49,16.0,14.49,15.8,76354800.0,14.58,15.96,14.0,1.51,2.65,1.57,1.83,-1.31,2.08,-1.39,0.99,97904000.0,47027900.0,38078700.0,14.73,14.087,12.971,0.0803592307570167,1
2020-11-16,15.96,16.1,15.01,15.93,65326000.0,15.8,14.58,15.96,1.09,1.51,2.65,1.57,0.03,-1.31,2.08,-1.39,76354800.0,97904000.0,47027900.0,15.265,14.588,13.422,0.00819419097450855,1
2020-11-17,16.29,18.75,16.18,17.85,116618500.0,15.93,15.8,14.58,2.57,1.09,1.51,2.65,-1.56,0.03,-1.31,2.08,65326000.0,76354800.0,97904000.0,15.598,14.981,13.823,0.11379938651724446,1
2020-11-18,18.28,19.25,17.54,17.9,89957900.0,17.85,15.93,15.8,1.71,2.57,1.09,1.51,0.38,-1.56,0.03,-1.31,116618500.0,65326000.0,76354800.0,16.724,15.822,14.465,0.0027971619390503573,1
2020-11-19,18.5,18.98,17.96,18.98,56225400.0,17.9,17.85,15.93,1.02,1.71,2.57,1.09,-0.48,0.38,-1.56,0.03,89957900.0,116618500.0,65326000.0,17.312,16.43,15.012,0.05858507752801784,1
2020-11-20,19.03,19.66,18.0,18.15,72104000.0,18.98,17.9,17.85,1.66,1.02,1.71,2.57,0.88,-0.48,0.38,-1.56,56225400.0,89957900.0,116618500.0,18.146,17.177,15.645,-0.04471522937032529,0
2020-11-23,18.63,21.45,18.57,21.04,84716300.0,18.15,18.98,17.9,2.88,1.66,1.02,1.71,-2.41,0.88,-0.48,0.38,72104000.0,56225400.0,89957900.0,18.148,17.462,16.044,0.1477548916899213,1
2020-11-24,22.35,24.27,20.63,23.82,115468800.0,21.04,18.15,18.98,3.64,2.88,1.66,1.02,-1.47,-2.41,0.88,-0.48,84716300.0,72104000.0,56225400.0,19.594,18.51,16.84,0.12410011973224307,1
2020-11-25,23.96,29.75,23.69,29.05,202563700.0,23.82,21.04,18.15,6.06,3.64,2.88,1.66,-5.09,-1.47,-2.41,0.88,115468800.0,84716300.0,72104000.0,21.707,20.065,17.951,0.19849290591953553,1
2020-11-27,31.19,33.5,26.12,27.66,207834000.0,29.05,23.82,21.04,7.38,6.06,3.64,2.88,3.53,-5.09,-1.47,-2.41,202563700.0,115468800.0,84716300.0,25.378,22.697,19.719,-0.04903113631488597,0
2020-11-30,28.24,30.15,24.11,27.11,137243000.0,27.66,29.05,23.82,6.04,7.38,6.06,3.64,1.13,3.53,-5.09,-1.47,207834000.0,202563700.0,115468800.0,26.519,24.151,20.983,-0.020084634695593816,0
2020-12-01,28.09,28.14,24.45,25.67,84050000.0,27.11,27.66,29.05,3.69,6.04,7.38,6.06,2.42,1.13,3.53,-5.09,137243000.0,207834000.0,202563700.0,26.815,25.017,21.958,-0.05457968816930964,0
2020-12-02,22.24,23.4,21.15,22.51,149062100.0,25.67,27.11,27.66,2.25,3.69,6.04,7.38,-0.27,2.42,1.13,3.53,84050000.0,137243000.0,207834000.0,26.242,25.208,22.549,-0.13136333276850665,0
2020-12-03,23.55,25.62,23.5,24.03,85634300.0,22.51,25.67,27.11,2.12,2.25,3.69,6.04,-0.48,-0.27,2.42,1.13,149062100.0,84050000.0,137243000.0,24.376,24.418,22.543,0.0653434132362407,1
2020-12-04,24.88,25.24,23.51,23.85,56044100.0,24.03,22.51,25.67,1.73,2.12,2.25,3.69,1.03,-0.48,-0.27,2.42,85634300.0,149062100.0,84050000.0,24.203,24.304,22.78,-0.007518844994000647,0
2020-12-07,24.44,29.0,24.44,28.94,118463700.0,23.85,24.03,22.51,4.56,1.73,2.12,2.25,-4.5,1.03,-0.48,-0.27,56044100.0,85634300.0,149062100.0,24.027,24.171,22.95,0.19344050632841028,1
2020-12-08,30.63,31.24,27.25,28.59,124754300.0,28.94,23.85,24.03,3.99,4.56,1.73,2.12,2.04,-4.5,1.03,-0.48,118463700.0,56044100.0,85634300.0,26.483,25.568,23.903,-0.012167727985970716,0
2020-12-09,28.68,28.85,25.33,26.63,79634700.0,28.59,28.94,23.85,3.52,3.99,4.56,1.73,2.05,2.04,-4.5,1.03,124754300.0,118463700.0,56044100.0,27.537,26.453,24.649,-0.0710186433600721,0
2020-12-10,25.541,28.04,25.15,27.04,57774800.0,26.63,28.59,28.94,2.89,3.52,3.99,4.56,-1.499,2.05,2.04,-4.5,79634700.0,124754300.0,118463700.0,27.083,26.505,24.964,0.015278916721767058,1
2020-12-11,27.15,28.27,26.06,27.2,52764400.0,27.04,26.63,28.59,2.21,2.89,3.52,3.99,-0.05,-1.499,2.05,2.04,57774800.0,79634700.0,124754300.0,27.062,26.662,25.295,0.005899716318173401,1
2020-12-14,28.26,28.26,26.73,27.24,44734500.0,27.2,27.04,26.63,1.53,2.21,2.89,3.52,1.02,-0.05,-1.499,2.05,52764400.0,57774800.0,79634700.0,27.131,26.819,25.598,0.0014694715276987757,1
2020-12-15,26.82,27.1,25.52,26.43,49273200.0,27.24,27.2,27.04,1.58,1.53,2.21,2.89,0.39,1.02,-0.05,-1.499,44734500.0,52764400.0,57774800.0,27.185,26.943,25.859,-0.0301867327161294,0
2020-12-16,25.71,26.16,25.11,25.92,44013400.0,26.43,27.24,27.2,1.05,1.58,1.53,2.21,-0.21,0.39,1.02,-0.05,49273200.0,44734500.0,52764400.0,26.808,26.792,25.95,-0.019484865735252217,0
2020-12-17,26.52,27.45,26.05,27.23,53829800.0,25.92,26.43,27.24,1.4,1.05,1.58,1.53,-0.71,-0.21,0.39,1.02,44013400.0,49273200.0,44734500.0,26.364,26.537,25.945,0.04930441544714962,1
2020-12-18,26.27,26.85,25.8,25.97,71042900.0,27.23,25.92,26.43,1.05,1.4,1.05,1.58,0.3,-0.71,-0.21,0.39,53829800.0,44013400.0,49273200.0,26.797,26.74,26.15,-0.04737729063995634,0
2020-12-21,26.19,28.7,25.4,28.51,76729100.0,25.97,27.23,25.92,3.3,1.05,1.4,1.05,-2.32,0.3,-0.71,-0.21,71042900.0,53829800.0,44013400.0,26.383,26.514,26.121,0.09331291171799874,1
2020-12-22,29.03,29.42,26.82,28.04,66033100.0,28.51,25.97,27.23,2.6,3.3,1.05,1.4,0.99,-2.32,0.3,-0.71,76729100.0,71042900.0,53829800.0,27.447,27.099,26.501,-0.01662281613555534,0
2020-12-23,28.95,29.39,28.05,28.69,58772200.0,28.04,28.51,25.97,1.34,2.6,3.3,1.05,0.26,0.99,-2.32,0.3,66033100.0,76729100.0,71042900.0,27.743,27.375,26.746,0.02291655379088867,1
2020-12-24,28.798,29.16,27.52,27.75,26306800.0,28.69,28.04,28.51,1.64,1.34,2.6,3.3,1.048,0.26,0.99,-2.32,58772200.0,66033100.0,76729100.0,28.217,27.76,27.055,-0.033312808415595106,0
2020-12-28,28.39,28.59,25.4,25.63,55878700.0,27.75,28.69,28.04,3.19,1.64,1.34,2.6,2.76,1.048,0.26,0.99,26306800.0,58772200.0,66033100.0,27.983,27.757,27.166,-0.0794723325606468,0
2020-12-29,25.75,26.182,24.34,24.66,47302400.0,25.63,27.75,28.69,1.842,3.19,1.64,1.34,1.09,2.76,1.048,0.26,55878700.0,26306800.0,58772200.0,26.807,27.134,26.921,-0.03858101608326631,0
2020-12-30,24.97,25.91,24.63,25.1,34586700.0,24.66,25.63,27.75,1.28,1.842,3.19,1.64,-0.13,1.09,2.76,1.048,47302400.0,55878700.0,26306800.0,25.733,26.409,26.562,0.017685369787204936,1
2020-12-31,24.63,24.72,23.52,23.55,39922500.0,25.1,24.66,25.63,1.2,1.28,1.842,3.19,1.08,-0.13,1.09,2.76,34586700.0,47302400.0,55878700.0,25.417,26.026,26.329,-0.06374207326988869,0
2021-01-04,23.91,24.5,22.5,23.37,44970400.0,23.55,25.1,24.66,2.0,1.2,1.28,1.842,0.54,1.08,-0.13,1.09,39922500.0,34586700.0,47302400.0,24.483,25.301,25.887,-0.0076726036043660625,0
2021-01-05,23.18,24.67,22.89,24.6,29050400.0,23.37,23.55,25.1,1.78,2.0,1.2,1.28,-1.42,0.54,1.08,-0.13,44970400.0,39922500.0,34586700.0,23.927,24.735,25.486,0.05129327398373605,1
2021-01-06,24.12,24.46,23.25,23.54,32732900.0,24.6,23.37,23.55,1.21,1.78,2.0,1.2,0.58,-1.42,0.54,1.08,29050400.0,44970400.0,39922500.0,24.263,24.696,25.345,-0.04404531772067603,0
2021-01-07,24.02,25.19,23.67,25.0,32240000.0,23.54,24.6,23.37,1.52,1.21,1.78,2.0,-0.98,0.58,-1.42,0.54,32732900.0,29050400.0,44970400.0,23.902,24.357,25.058,0.060174684143660305,1
2021-01-08,25.7,26.44,24.7,25.2,41313800.0,25.0,23.54,24.6,1.74,1.52,1.21,1.78,0.5,-0.98,0.58,-1.42,32240000.0,32732900.0,29050400.0,24.451,24.545,25.049,0.007968199924551443,1
2021-01-11,24.61,26.6,24.31,25.93,32609000.0,25.2,25.0,23.54,2.29,1.74,1.52,1.21,-1.32,0.5,-0.98,0.58,41313800.0,32240000.0,32732900.0,24.825,24.737,25.073,0.028556586527037096,1
2021-01-12,26.34,26.42,25.51,26.18,26887200.0,25.93,25.2,25.0,0.91,2.29,1.74,1.52,0.16,-1.32,0.5,-0.98,32609000.0,41313800.0,32240000.0,25.378,25.087,25.209,0.0095951608187933,1
2021-01-13,25.71,27.43,25.13,25.5,51216600.0,26.18,25.93,25.2,2.3,0.91,2.29,1.74,0.21,0.16,-1.32,0.5,26887200.0,32609000.0,41313800.0,25.779,25.407,25.364,-0.02631731997420229,0
2021-01-14,25.45,25.62,24.37,24.92,32908000.0,25.5,26.18,25.93,1.25,2.3,0.91,2.29,0.53,0.21,0.16,-1.32,51216600.0,26887200.0,32609000.0,25.639,25.434,25.385,-0.023007755183573293,0
2021-01-15,26.26,28.0,25.46,25.64,92285500.0,24.92,25.5,26.18,2.54,1.25,2.3,0.91,0.62,0.53,0.21,0.16,32908000.0,51216600.0,26887200.0,25.28,25.284,25.311,0.02848291126699878,1
2021-01-19,26.81,27.54,26.0,26.62,48675800.0,25.64,24.92,25.5,1.54,2.54,1.25,2.3,0.19,0.62,0.53,0.21,92285500.0,32908000.0,51216600.0,25.46,25.388,25.364,0.03750923624558291,1
2021-01-20,27.29,27.3,25.7,26.34,37459000.0,26.62,25.64,24.92,1.6,1.54,2.54,1.25,0.95,0.19,0.62,0.53,48675800.0,92285500.0,32908000.0,26.04,25.749,25.564,-0.010574142385243469,0
2021-01-21,26.42,26.68,25.3,25.98,29891400.0,26.34,26.62,25.64,1.38,1.6,1.54,2.54,0.44,0.95,0.19,0.62,37459000.0,48675800.0,92285500.0,26.19,25.922,25.687,-0.013761708485540676,0
2021-01-22,25.85,32.65,25.82,32.58,156844700.0,25.98,26.34,26.62,6.83,1.38,1.6,1.54,-6.73,0.44,0.95,0.19,29891400.0,37459000.0,48675800.0,26.085,25.939,25.734,0.22637166575309434,1
2021-01-25,34.46,39.58,29.56,36.23,191345300.0,32.58,25.98,26.34,10.02,6.83,1.38,1.6,-1.77,-6.73,0.44,0.95,156844700.0,29891400.0,37459000.0,29.332,27.884,26.823,0.10618883289635266,1
2021-01-26,35.14,36.87,34.32,35.37,65870000.0,36.23,32.58,25.98,2.55,10.02,6.83,1.38,-0.23,-1.77,-6.73,0.44,191345300.0,156844700.0,29891400.0,32.781,30.329,28.32,-0.024023519253001172,0
2021-01-27,32.97,45.0,32.25,39.0,170758800.0,35.37,36.23,32.58,12.75,2.55,10.02,6.83,-6.03,-0.23,-1.77,-6.73,65870000.0,191345300.0,156844700.0,34.076,31.805,29.441,0.0976976731105961,1
2021-01-28,39.54,42.0,33.1,35.66,85250700.0,39.0,35.37,36.23,8.9,12.75,2.55,10.02,3.88,-6.03,-0.23,-1.77,170758800.0,65870000.0,191345300.0,36.538,33.912,30.962,-0.0895320379736171,0
2021-01-29,36.61,38.01,34.66,35.18,42030900.0,35.66,39.0,35.37,3.35,8.9,12.75,2.55,1.43,3.88,-6.03,-0.23,85250700.0,170758800.0,65870000.0,36.099,34.424,31.71,-0.013551860171922022,0
2021-02-01,35.33,35.62,32.58,33.96,43460900.0,35.18,35.66,39.0,3.04,3.35,8.9,12.75,1.37,1.43,3.88,-6.03,42030900.0,85250700.0,170758800.0,35.639,34.646,32.262,-0.03529441349995241,0
2021-02-02,34.1,34.2,30.5,31.02,69647900.0,33.96,35.18,35.66,3.7,3.04,3.35,8.9,3.08,1.37,1.43,3.88,43460900.0,42030900.0,85250700.0,34.8,34.445,32.532,-0.09055116197871291,0
2021-02-03,32.39,32.95,31.38,31.76,35312000.0,31.02,33.96,35.18,1.57,3.7,3.04,3.35,0.63,3.08,1.37,1.43,69647900.0,43460900.0,42030900.0,32.91,33.442,32.291,0.02357547108009983,1
2021-02-04,32.58,33.18,31.05,32.05,31565000.0,31.76,31.02,33.96,2.13,1.57,3.7,3.04,0.53,0.63,3.08,1.37,35312000.0,69647900.0,43460900.0,32.335,32.949,32.207,0.00908951597647383,1
2021-02-05,32.61,35.2,31.75,34.05,62375300.0,32.05,31.76,31.02,3.45,2.13,1.57,3.7,-1.44,0.53,0.63,3.08,31565000.0,35312000.0,69647900.0,32.192,32.686,32.182,0.06053285062706039,1
2021-02-08,37.22,39.22,35.89,36.05,72376000.0,34.05,32.05,31.76,3.33,3.45,2.13,1.57,1.17,-1.44,0.53,0.63,62375300.0,31565000.0,35312000.0,33.121,33.085,32.479,0.057076832378512764,1
2021-02-09,36.9,38.255,36.13,38.17,44243200.0,36.05,34.05,32.05,2.125,3.33,3.45,2.13,-1.27,1.17,-1.44,0.53,72376000.0,62375300.0,31565000.0,34.586,33.954,33.047,0.05714297621850598,1
2021-02-10,38.15,38.24,35.0,35.7,45177200.0,38.17,36.05,34.05,3.24,2.125,3.33,3.45,2.45,-1.27,1.17,-1.44,44243200.0,72376000.0,62375300.0,36.378,35.189,33.862,-0.06689910862964862,0
2021-02-11,35.79,35.98,32.61,33.11,52094900.0,35.7,38.17,36.05,3.37,3.24,2.125,3.33,2.68,2.45,-1.27,1.17,45177200.0,44243200.0,72376000.0,36.039,35.338,34.155,-0.07531534016323639,0
2021-02-12,33.36,33.65,31.34,31.91,60925600.0,33.11,35.7,38.17,2.31,3.37,3.24,2.125,1.45,2.68,2.45,-1.27,52094900.0,45177200.0,44243200.0,34.574,34.686,33.988,-0.03691593448487808,0
2021-02-16,30.02,30.44,27.3,27.84,180294300.0,31.91,33.11,35.7,3.14,2.31,3.37,3.24,2.18,1.45,2.68,2.45,60925600.0,52094900.0,45177200.0,33.242,33.873,33.658,-0.13644559456122587,0
2021-02-17,27.99,29.73,27.0,27.08,151007000.0,27.84,31.91,33.11,2.73,3.14,2.31,3.37,0.91,2.18,1.45,2.68,180294300.0,60925600.0,52094900.0,30.541,32.106,32.732,-0.02767839572038549,0
2021-02-18,24.99,26.31,24.5,25.17,313175100.0,27.08,27.84,31.91,1.81,2.73,3.14,2.31,-0.18,0.91,2.18,1.45,151007000.0,180294300.0,60925600.0,28.811,30.634,31.833,-0.07314263304834978,0
2021-02-19,27.02,29.96,26.9,29.0,320063700.0,25.17,27.08,27.84,3.06,1.81,2.73,3.14,-1.98,-0.18,0.91,2.18,313175100.0,151007000.0,180294300.0,26.99,29.033,30.773,0.14164301780810348,1
2021-02-22,29.96,30.19,27.536,28.0,183049500.0,29.0,25.17,27.08,2.654,3.06,1.81,2.73,1.96,-1.98,-0.18,0.91,320063700.0,313175100.0,151007000.0,27.995,29.024,30.491,-0.03509131981127006,0
2021-02-23,25.96,27.46,23.9,26.75,145289400.0,28.0,29.0,25.17,3.56,2.654,3.06,1.81,-0.79,1.96,-1.98,-0.18,183049500.0,320063700.0,313175100.0,27.998,28.724,30.094,-0.04567003683318832,0
2021-02-24,26.71,27.23,25.75,26.39,90095700.0,26.75,28.0,29.0,1.48,3.56,2.654,3.06,0.32,-0.79,1.96,-1.98,145289400.0,183049500.0,320063700.0,27.374,28.146,29.562,-0.013549345954921186,0
2021-02-25,25.82,26.44,23.15,23.96,161776400.0,26.39,26.75,28.0,3.29,1.48,3.56,2.654,1.86,0.32,-0.79,1.96,90095700.0,145289400.0,183049500.0,26.882,27.631,29.058,-0.0965993923505036,0
2021-02-26,24.2,24.5,22.7,23.9,119588600.0,23.96,26.39,26.75,1.8,3.29,1.48,3.56,0.3,1.86,0.32,-0.79,161776400.0,90095700.0,145289400.0,25.421,26.556,28.247,-0.002507292060202404,0
2021-03-01,25.19,25.9,24.62,24.81,85059900.0,23.9,23.96,26.39,1.28,1.8,3.29,1.48,0.38,0.3,1.86,0.32,119588600.0,161776400.0,90095700.0,24.66,25.778,27.555,0.03736833320141954,1
2021-03-02,25.0,25.59,24.26,24.48,73997000.0,24.81,23.9,23.96,1.33,1.28,1.8,3.29,0.52,0.38,0.3,1.86,85059900.0,119588600.0,161776400.0,24.735,25.495,27.118,-0.013390337233179077,0
2021-03-03,24.99,25.168,23.43,23.59,79046200.0,24.48,24.81,23.9,1.738,1.33,1.28,1.8,1.4,0.52,0.38,0.3,73997000.0,85059900.0,119588600.0,24.608,25.197,26.699,-0.037033539056715685,0
2021-03-04,24.85,25.56,23.05,24.73,161611200.0,23.59,24.48,24.81,2.51,1.738,1.33,1.28,0.12,1.4,0.52,0.38,79046200.0,73997000.0,85059900.0,24.099,24.727,26.204,0.04719416313495177,1
2021-03-05,24.36,24.68,20.18,23.95,173468600.0,24.73,23.59,24.48,4.5,2.51,1.738,1.33,0.41,0.12,1.4,0.52,161611200.0,79046200.0,73997000.0,24.414,24.728,25.969,-0.03204870731043159,0
2021-03-08,23.77,24.58,22.4,22.52,94432800.0,23.95,24.73,23.59,2.18,4.5,2.51,1.738,1.25,0.41,0.12,1.4,173468600.0,161611200.0,79046200.0,24.182,24.5,25.648,-0.061564532113960194,0
2021-03-09,23.38,24.74,23.1,24.26,99586500.0,22.52,23.95,24.73,1.64,2.18,4.5,2.51,-0.88,1.25,0.41,0.12,94432800.0,173468600.0,161611200.0,23.351,23.92,25.15,0.07442508935196675,1
2021-03-10,25.03,26.24,24.27,24.75,103212800.0,24.26,22.52,23.95,1.97,1.64,2.18,4.5,0.28,-0.88,1.25,0.41,99586500.0,94432800.0,173468600.0,23.806,24.02,25.009,0.01999657606425949,1
2021-03-11,25.95,26.84,25.58,26.73,84788700.0,24.75,24.26,22.52,1.26,1.97,1.64,2.18,-0.78,0.28,-0.88,1.25,103212800.0,99586500.0,94432800.0,24.278,24.234,24.968,0.07696102401066342,1
2021-03-12,25.74,26.92,25.18,26.92,58721900.0,26.73,24.75,24.26,1.74,1.26,1.97,1.64,-1.18,-0.78,0.28,-0.88,84788700.0,103212800.0,99586500.0,25.504,24.965,25.248,0.007082994585263318,1
2021-03-15,27.35,27.47,26.31,26.79,56101500.0,26.92,26.73,24.75,1.16,1.74,1.26,1.97,0.56,-1.18,-0.78,0.28,58721900.0,84788700.0,103212800.0,26.212,25.537,25.514,-0.004840789879889623,0
2021-03-16,26.75,27.1,25.23,25.61,73615100.0,26.79,26.92,26.73,1.87,1.16,1.74,1.26,1.14,0.56,-1.18,-0.78,56101500.0,58721900.0,84788700.0,26.501,25.904,25.717,-0.045045793686754466,0
2021-03-17,24.52,25.73,24.3,25.21,77081700.0,25.61,26.79,26.92,1.43,1.87,1.16,1.74,-0.69,1.14,0.56,-1.18,73615100.0,56101500.0,58721900.0,26.055,25.818,25.7,-0.015742219160193135,0
2021-03-18,24.73,25.18,23.78,23.98,57141400.0,25.21,25.61,26.79,1.4,1.43,1.87,1.16,0.75,-0.69,1.14,0.56,77081700.0,73615100.0,56101500.0,25.633,25.64,25.622,-0.05002057437381496,0
2021-03-19,24.01,24.57,23.39,24.32,57915900.0,23.98,25.21,25.61,1.18,1.4,1.43,1.87,-0.31,0.75,-0.69,1.14,57141400.0,77081700.0,73615100.0,24.806,25.154,25.361,0.014078914039646118,1
2021-03-22,24.89,24.92,23.86,24.22,46208100.0,24.32,23.98,25.21,1.06,1.18,1.4,1.43,0.67,-0.31,0.75,-0.69,57915900.0,57141400.0,77081700.0,24.563,24.91,25.195,-0.004120334775025335,0
2021-03-23,24.0,24.105,23.1,23.26,50169700.0,24.22,24.32,23.98,1.005,1.06,1.18,1.4,0.74,0.67,-0.31,0.75,46208100.0,57915900.0,57141400.0,24.392,24.708,25.04,-0.040443552843928476,0
2021-03-24,23.3,23.485,21.75,21.88,69271900.0,23.26,24.22,24.32,1.735,1.005,1.06,1.18,1.42,0.74,0.67,-0.31,50169700.0,46208100.0,57915900.0,23.826,24.284,24.757,-0.06116221773307455,0
2021-03-25,21.2,22.8,21.05,22.58,74592600.0,21.88,23.26,24.22,1.75,1.735,1.005,1.06,-1.38,1.42,0.74,0.67,69271900.0,50169700.0,46208100.0,22.853,23.58,24.299,0.03149161614509605,1
2021-03-26,22.63,23.05,21.76,22.58,57916400.0,22.58,21.88,23.26,1.29,1.75,1.735,1.005,0.05,-1.38,1.42,0.74,74592600.0,69271900.0,50169700.0,22.716,23.287,24.026,0.0,0
2021-03-29,22.48,22.5,21.39,21.73,57647400.0,22.58,22.58,21.88,1.11,1.29,1.75,1.735,0.75,0.05,-1.38,1.42,57916400.0,74592600.0,69271900.0,22.648,23.08,23.796,-0.03837078214032611,0
2021-03-30,21.36,22.09,20.86,22.04,52039700.0,21.73,22.58,22.58,1.23,1.11,1.29,1.75,-0.68,0.75,0.05,-1.38,57647400.0,57916400.0,74592600.0,22.189,22.684,23.467,0.01416525262170458,1
2021-03-31,22.5,23.85,22.38,23.29,61458500.0,22.04,21.73,22.58,1.47,1.23,1.11,1.29,-0.79,-0.68,0.75,0.05,52039700.0,57647400.0,57916400.0,22.115,22.496,23.24,0.05516509738207314,1
2021-04-01,23.95,23.95,22.73,23.07,51788800.0,23.29,22.04,21.73,1.22,1.47,1.23,1.11,0.88,-0.79,-0.68,0.75,61458500.0,52039700.0,57647400.0,22.702,22.728,23.248,-0.009491064248729222,0
2021-04-05,23.78,24.45,23.34,23.44,65374300.0,23.07,23.29,22.04,1.11,1.22,1.47,1.23,0.34,0.88,-0.79,-0.68,51788800.0,61458500.0,52039700.0,22.886,22.828,23.22,0.01591092853542966,1
2021-04-06,23.55,23.61,22.83,23.27,41933500.0,23.44,23.07,23.29,0.78,1.11,1.22,1.47,0.28,0.34,0.88,-0.79,65374300.0,51788800.0,61458500.0,23.163,23.008,23.255,-0.007278990506801436,0
2021-04-07,23.0,23.55,22.81,22.9,32766200.0,23.27,23.44,23.07,0.74,0.78,1.11,1.22,0.1,0.28,0.34,0.88,41933500.0,65374300.0,51788800.0,23.217,23.084,23.257,-0.016028103083911092,0
2021-04-08,23.2,23.6,22.74,23.41,35905500.0,22.9,23.27,23.44,0.86,0.74,0.78,1.11,-0.21,0.1,0.28,0.34,32766200.0,41933500.0,65374300.0,23.058,23.03,23.2,0.02202638108262773,1
2021-04-09,23.46,24.35,23.37,24.04,54082700.0,23.41,22.9,23.27,0.98,0.86,0.74,0.78,-0.58,-0.21,0.1,0.28,35905500.0,32766200.0,41933500.0,23.234,23.142,23.234,0.026555872765751446,1
2021-04-12,24.52,24.55,22.73,23.34,68620800.0,24.04,23.41,22.9,1.82,0.98,0.86,0.74,1.18,-0.58,-0.21,0.1,54082700.0,35905500.0,32766200.0,23.637,23.405,23.362,-0.029550514354483234,0
2021-04-13,23.19,25.659,23.12,25.42,83913500.0,23.34,24.04,23.41,2.539,1.82,0.98,0.86,-2.23,1.18,-0.58,-0.21,68620800.0,54082700.0,35905500.0,23.489,23.386,23.358,0.08536763536662036,1
2021-04-14,25.35,26.2,23.65,23.7,108793800.0,25.42,23.34,24.04,2.55,2.539,1.82,0.98,1.65,-2.23,1.18,-0.58,83913500.0,68620800.0,54082700.0,24.454,23.982,23.686,-0.0700611884300203,0
2021-04-15,24.01,24.06,22.69,23.15,58849300.0,23.7,25.42,23.34,1.37,2.55,2.539,1.82,0.86,1.65,-2.23,1.18,108793800.0,83913500.0,68620800.0,24.077,23.899,23.689,-0.023480316278554028,0
2021-04-16,22.86,23.26,22.3,22.47,46627700.0,23.15,23.7,25.42,0.96,1.37,2.55,2.539,0.39,0.86,1.65,-2.23,58849300.0,108793800.0,83913500.0,23.614,23.68,23.603,-0.029813708415154242,0
2021-04-19,22.15,22.33,21.53,21.94,45753900.0,22.47,23.15,23.7,0.8,0.96,1.37,2.55,0.21,0.39,0.86,1.65,46627700.0,58849300.0,108793800.0,23.042,23.325,23.423,-0.02386957645009808,0
2021-04-20,21.96,22.55,21.24,21.78,47123100.0,21.94,22.47,23.15,1.31,0.8,0.96,1.37,0.18,0.21,0.39,0.86,45753900.0,46627700.0,58849300.0,22.491,22.92,23.187,-0.00731933015757911,0
2021-04-21,21.65,22.64,21.43,22.63,42641400.0,21.78,21.94,22.47,1.21,1.31,0.8,0.96,-0.98,0.18,0.21,0.39,47123100.0,45753900.0,46627700.0,22.135,22.586,22.963,0.03828427352921432,1
2021-04-22,22.94,23.51,22.51,22.86,51346400.0,22.63,21.78,21.94,1.0,1.21,1.31,0.8,0.08,-0.98,0.18,0.21,42641400.0,47123100.0,45753900.0,22.383,22.599,22.91,0.010112262505755648,1
